Cycle_Group,Discharge Time (s)_mean,Discharge Time (s)_std,Discharge Time (s)_min,Discharge Time (s)_max,Discharge Time (s)_skew,Discharge Time (s)_kurtosis,Decrement 3.6-3.4V (s)_mean,Decrement 3.6-3.4V (s)_std,Decrement 3.6-3.4V (s)_min,Decrement 3.6-3.4V (s)_max,Decrement 3.6-3.4V (s)_skew,Decrement 3.6-3.4V (s)_kurtosis,Max. Voltage Dischar. (V)_mean,Max. Voltage Dischar. (V)_std,Max. Voltage Dischar. (V)_min,Max. Voltage Dischar. (V)_max,Max. Voltage Dischar. (V)_skew,Max. Voltage Dischar. (V)_kurtosis,Min. Voltage Charg. (V)_mean,Min. Voltage Charg. (V)_std,Min. Voltage Charg. (V)_min,Min. Voltage Charg. (V)_max,Min. Voltage Charg. (V)_skew,Min. Voltage Charg. (V)_kurtosis,Time at 4.15V (s)_mean,Time at 4.15V (s)_std,Time at 4.15V (s)_min,Time at 4.15V (s)_max,Time at 4.15V (s)_skew,Time at 4.15V (s)_kurtosis,Time constant current (s)_mean,Time constant current (s)_std,Time constant current (s)_min,Time constant current (s)_max,Time constant current (s)_skew,Time constant current (s)_kurtosis,Charging time (s)_mean,Charging time (s)_std,Charging time (s)_min,Charging time (s)_max,Charging time (s)_skew,Charging time (s)_kurtosis,Total time (s)_mean,Total time (s)_std,Total time (s)_min,Total time (s)_max,Total time (s)_skew,Total time (s)_kurtosis,RUL,Battery_ID
12,1528.6827083333335,29.94038379631375,1481.18,1585.38,0.253172504,-0.913468516,409.04626041674055,8.795195716243287,394.80000000074506,426.8571428563446,0.20871329993399348,-0.861754136,3.857875,0.004953507,3.845,3.865,-0.557145232,-0.242996153,3.5950624999999996,0.049538039,3.578,3.885,5.035813044271313,24.922213046086224,2790.934854166755,112.78317371918338,2506.7750000003725,2984.316000001505,-0.226421448,-0.293858696,3658.302291666667,111.94771699970052,3428.38,3860.32,0.03975241,-0.775130581,8425.883749999999,102.70871320689896,8209.54,8776.67,1.0721980385529093,1.503278850012192,10869.799791666652,6282.009282986596,9705.310000000522,53479.07,6.706324987,42.99092836112712,459,2
13,5196.7764,26631.665613647252,1334.78,189744.57,6.857115725943209,45.020165311813216,489.6368314285204,773.6594789262715,348,5850.015999998897,6.853909119763854,44.991524546994945,3.85274,0.055561258709533934,3.823,4.235,6.703138914,43.661681234381696,3.6121799999999995,0.066995489,3.341,3.902,0.8554387979300161,11.226353280134562,3594.0032900002143,7604.760974999717,2163.343999998644,56280,6.852157837896706,44.975610471966235,4651.043,9050.868473928684,3104.22,67354.85,6.851881062959603,44.97296515610732,9500.884399999999,8357.541841858341,7846.11,67354.85,6.835140015333447,44.819051728230185,15384.638,28591.80425,9196.219999998808,204295.29999999888,6.034639773448541,36.81603896344232,409,2
14,1241.7882,39.13525513719135,1173.81,1331.65,0.18170849822180554,-0.838573671,325.5983166665956,9.796433428769479,309.59999999962747,347.3333333339542,0.24536473483953142,-0.962984196,3.83408,0.007182291,3.817,3.851,-0.299279291,-0.208273358,3.66872,0.061053018,3.638,3.932,3.542009598316388,11.566696217702745,1974.7922742858852,151.79283286759144,1544.3130000010133,2294.351000001654,-0.352888565,0.4839779016831183,2755.5816000000004,145.34912396779035,2420.31,3068.38,0.13356505963981738,-0.414174541,7755.9932,137.64132607110497,7517.88,8295.3,2.016974134323257,5.3126116826497025,10740.971799999981,8640.132706905846,8712.75,52727.300000000745,4.693412680387254,20.03324499861602,359,2
15,5037.0592,27446.357635444565,1112.19,195230.59,6.857140140872373,45.02038384665257,3730.5687942164764,24236.95567478143,296.5454545449465,171684.10100000165,6.857142629889133,45.020406128797966,3.8278999999999996,0.058124514481184886,3.803,4.229,6.7672034753956725,44.22486321,3.6713999999999998,0.065641575,3.35,3.935,-0.730452091,15.120975428513578,2800.6922200000286,7459.282822037617,1386.3119999989867,54480,6.852662931,44.980010245889986,3765.1102,8919.741690811337,2240,65559.39,6.851538333522001,44.969572012173245,8864.369400000001,8208.344698017441,7506.62,65559.39,6.790767259736248,44.39643770379609,14623.66880000006,29455.63576555863,8669.75,209781.22000000067,6.074953907656988,37.24151426878819,309,2
16,1106.9114,22.74160863496957,1070.75,1143.14,0.26126311278419134,-1.391131379,288.64267706493257,6.256254887755044,280,298.2857142854482,0.1316133983604182,-1.546082764,3.80728,0.004375442,3.796,3.815,-0.220287254,-0.443680843,3.69396,0.056610001,3.673,3.941,3.6463009922165415,12.284550076259986,1598.2408514287322,108.3543534940226,1244.218999998644,1731.2081428579986,-1.548288749,2.833824840934345,2379.2448,429.41630100442933,2060.22,5286.31,6.368719742197263,40.75615989155997,7532.1723999999995,159.7661436837975,7282.47,8091.39,1.9227004990418306,4.054270099602602,10382.004400000033,8655.237123628476,8417.28,52401.53000000119,4.693220025942638,20.03191542386791,259,2
17,1042.4622222222222,14.891946861076686,1014.25,1068,0.087630407,-1.222575143,269.5794927147941,4.762782612931518,259.5828333348036,277.8571428563446,0.07097217,-1.105734116,3.7953555555555556,0.004123963,3.785,3.803,-0.178343978,-0.685614308,3.7005333333333335,0.045571921179603556,3.681,3.947,4.271976260438778,18.504874097398034,1430.3400095238453,87.30698307429917,1099.3120000008494,1540.9464285708964,-2.426758744,6.157771033592189,2124.854888888889,66.32697389799002,1904,2240.38,-1.112905922,2.011056078443702,7423.619777777778,172.43567760563104,7267.5,8038,2.719551555635398,6.741633380851399,10401.030444444488,9131.210332823206,8304,52291.81000000052,4.419926784492445,17.539664810329704,209,2
18,4892.6096,27434.16867637204,971.72,195001.66,6.857138423669783,45.02036847461075,3632.9312046294285,23863.249230902205,237.3607999999076,168996.80599999987,6.8571421240249455,45.0204016,3.793640000000001,0.061811682,3.766,4.22,6.7581604977360765,44.14353205958649,3.70068,0.066653058,3.352,3.958,-1.580713753,17.578808874108674,2419.7636628630244,7272.505252076148,980.36,52800.00399999879,6.850543210092105,44.960842356522114,3308.3930000000005,8739.006407491212,1736.36,63843.49,6.849079680466776,44.94714054434264,8600.262400000001,8003.626195577918,7178.16,63843.49,6.777274340570998,44.26729727589712,14249.425000000016,29487.647506243404,8175.1899999994785,209552.6400000006,6.069736725101421,37.18860192108714,159,2
19,953.8747999999998,18.657093988122398,927.31,988.47,0.32398257697990845,-0.982422122,237.45957776748298,7.032136481781287,220.75,250.30000000074503,0.11962483455393794,-0.680797123,3.7728200000000003,0.005688119,3.761,3.783,0.069383131,-0.479207135,3.72328,0.05478829,3.702,3.968,3.776271754565756,13.350605534913555,1214.8033085714653,107.21448508088685,841.5178571436554,1319.866571430117,-2.24787522,4.836661093634448,1854.6268,82.32787504824341,1592.38,1952.44,-1.196725869,1.6303150394383845,7281.994199999999,188.43949872019493,7136.81,7975.44,2.5820070103495953,6.0611519204588316,9978.557,8685.926411318065,8085.75,52129.03000000119,4.693004336961191,20.030548873408314,109,2
20,4768.9082,27314.212607059348,880.94,194046.72,6.857140051616394,45.02038304749128,1950.969852630198,12263.240066343902,192.39833333343267,86930.87600000016,6.8571398530845045,45.02038127074664,3.7656400000000003,0.064664838,3.743,4.212,6.774380929598833,44.277983769116105,3.7230000000000003,0.067631957,3.358,3.978,-2.02008177,19.105529199139006,2152.7522057142633,7172.567674181963,738.6297142859548,51840,6.850261852350323,44.95823395097756,2979.6895999999997,8650.428753548355,1448.34,62898.75,6.848230512006724,44.93927057452063,8455.047,7897.967963106855,7091.19,62898.75,6.7522642062563305,44.02512005499132,13999.367999999977,29403.963214428506,7994.469999998808,208597.6500000004,6.057896497580421,37.068483464168764,59,2
21,854.2718000000001,13.912185040900113,831.75,881,0.1791272024732477,-1.042018558,196.61300188484554,7.169790695316225,170.375,208.5,-0.961907562,2.0766496880054186,3.7446,0.0046291,3.731,3.753,-0.585821513,0.2735891156463315,3.7459800000000008,0.053938926,3.726,3.991,3.885174930975451,14.198473339983256,990.4479242856801,106.9214000425379,611.3130000010133,1076.375,-2.679874708,6.192316141,1574.6386000000002,82.58984263311844,1268.31,1664.38,-2.007231834,4.328996621446774,7135.9782,246.97219505310085,6962.06,7984.12,2.8100482833082876,6.547494563558256,9732.9576,8722.795525486788,7818.120000001043,52034.47000000067,4.6916646926885095,20.02235165,9,2
22,77193.17444444443,229094.54090124473,814.81,688111.95,2.4748737313231515,4.124999991996315,1143.9645925925838,2878.524574140343,163.18800000101328,8820,2.4748362203576164,4.1248941172485925,3.7903333333333333,0.1566740246499081,3.728,4.208,2.4718535291414976,4.116606165319427,3.6950000000000003,0.1648226319411263,3.265,3.839,-2.251597844,3.5999859931907165,6479.409333333373,16673.198503053278,588.375,50939.995999999344,2.4745987479389604,4.124226649346187,69023.35777777777,202593.21895001386,1260,609271.89,2.4748728214254565,4.124997419238424,73985.53,200732.67255833893,6919.69,609271.89,2.4748600707962045,4.124961305049075,88310.43666666663,225456.33540504638,7769.12,688262.3100000005,2.455490629934135,4.0675586193312645,0,2
0,12770.773750000002,60255.69194,2214.22,416887.45,6.495497445200807,40.975175613709595,6017.843768845338,35362.079472690755,849.5929999998771,245908.9070000001,6.709742915358803,43.02086778359234,4.049416666666667,0.10272268665981206,3.666,4.289,-1.028118958,6.155649127899119,3.384375,0.11545739289654901,3.13,3.903,2.1123087122876454,8.048296145132964,9568.210057005484,30898.343922291544,1947.359999999986,219153.226,6.707241980414061,42.99919707474658,15764.948958333332,60458.27310376535,2920.35,423295.63,6.586481950843035,41.86431576164643,18565.664999999997,60066.85032538852,6006.72,423295.63,6.578823982614278,41.79284507490067,23985.365625000002,65314.85061508918,8352.409999999916,455786.95000000007,6.247970631445958,38.55936628600421,1059,3
1,6216.340200000001,28587.185499880852,2138.28,204315.37,6.857136488629741,45.020351148778836,-1145.68361,13856.935577269656,-97169.2615,847.219,-6.857123527,45.02023511616851,4.017019999999999,0.039182717,4,4.271,5.629344312114604,33.794009522273086,3.40416,0.082759637,3.169,3.716,2.4302346389266156,9.037224170366645,6278.742240000025,9358.809895552511,4846.711999999825,71129.985,6.856482118890058,45.01448905,7444.7276,10830.689439411595,5804.31,82495.56,6.856567572,45.01525449883164,10466.9588,10394.57675740981,8891.66,82495.56,6.856507035,45.014706402518826,17065.562199999997,30354.310717662367,11044.600000000091,218866.07999999984,6.1275494581195105,37.777711016320495,1009,3
2,6091.128199999999,28169.246093978683,2070.22,201293.99,6.857136868537647,45.02035455118046,2754.0013100000397,14127.748092351012,729.6000000000931,100654.23800000036,6.857129110906209,45.020285097671206,4.0034,0.038768281,3.989,4.271,6.774425389191855,44.274657244596725,3.430860000000001,0.085061085,3.249,3.758,3.058192260893148,9.858673465074226,6033.497866666647,9117.209747037394,4622.342999999877,69209.98699999973,6.856278360129228,45.01266217434334,7194.448600000001,10581.34536533565,5552.34,80516.74,6.856357125,45.01336784392162,10287.8858,10134.881441018759,8750.94,80516.74,6.856445561912797,45.01414954,16802.1008,29970.982719569387,10835.839999999853,215844.64000000013,6.111565036996545,37.61215891559575,959,3
3,2042.0006,21.49975694309692,2003.97,2079.04,-0.065430385,-1.107982959,708.1878959999879,13.439500969019795,684.7999999998137,732,0.087340453,-1.120599058,3.99048,0.003052199,3.985,4.003,1.7771346970934523,4.881050920259587,3.46174,0.093063904,3.425,3.777,3.0741741983558626,7.507792734377958,4521.771610000065,70.09755481128614,4406.219000000041,4637.952000000048,0.010666359,-1.243387987,5464.5545999999995,73.11106952145772,5336.22,5588.35,-0.081553894,-1.176994819,8731.8332,54.98923027915451,8626.41,8842.18,0.098004435,-0.726308407,12516.667599999997,8567.438606,10649.279999999795,54091.62999999989,4.6943081356079395,20.038410368731515,909,3
4,5904.5988,27758.38534343706,1936.34,198260.32,6.857134456513641,45.020332957691345,704.3394200000362,286.16279311501734,640.7999999998137,2685.0079999999143,6.831915958720548,44.79459331836569,3.9882800000000005,0.040614685,3.977,4.269,6.802742892817145,44.52770491407485,3.47262,0.082964927,3.295,3.788,3.067941652,9.894913768216252,5578.988824000018,8866.986825896198,4178.344000000507,67020,6.8557249362288015,45.00769308725751,6721.9718,10334.548099272573,5120.31,78332.8,6.8559672975884896,45.00986331139109,10032.159,9856.942374262084,8522.34,78332.8,6.855742066679026,45.00781070670347,16404.847999999998,29607.74125050896,10473.30999999959,212811,6.094342298545844,37.433738078573235,859,3
5,1901.2232000000001,21.823287079144954,1865,1934.59,0.0766415,-1.194132014,619.4067440000006,12.453315217178194,598.3752000005916,640.7999999998137,0.19844180461367783,-1.21638355,3.9742400000000004,0.002952412,3.969,3.985,1.2526693788101648,2.2241501388471567,3.4981999999999993,0.088093179,3.464,3.797,3.0805257590569983,7.529663086156276,4060.0438200000826,72.05366677294974,3939.543000000529,4172.343000000343,0.005150894,-1.189272705,4988.7716,72.19136084782733,4868.25,5120.34,-0.057602999,-1.085645322,8487.676199999998,54.81535059429549,8401.91,8616.69,0.5444022933600791,-0.760011744,12131.559399999995,8572.518137968664,10282.28000000026,53746.12999999989,4.694348103735989,20.03867775,809,3
6,1862.3646938775512,26.967932739802336,1818.66,1912.86,0.23720873943892315,-0.941855065,594.8205306122323,12.940442037585429,574,619.2000000001863,0.2315057296030132,-0.91783119,3.970265306122449,0.002387254,3.965,3.977,0.16455900358749417,0.080489409,3.5058775510204083,0.075688405,3.477,3.801,3.6250095337492447,11.233587536210118,3951.295816326586,120.25012155398855,3802.713000000456,4486.656000000425,1.8186231450050747,5.985368607126521,4870.475714285715,127.14673780059526,4724.31,5480.26,2.2490135278811847,8.769796448528501,8435.285102040816,165.9990537387997,8300.81,9471.78,5.103480818314843,29.41145700131642,12076.037755102052,8658.42945,10136.78000000026,53639.21999999974,4.6380832531932255,19.522710204500797,759,3
7,7636.148181818181,33693.24063529921,1428,195323.46,5.480042142244825,28.030999854227154,-1216.007872,10161.393006179636,-57819.84067,574.4000000003725,-5.480060726,28.031131010301824,3.969636363636363,0.052389656768904655,3.956,4.261,5.451943299268844,27.831457858215185,3.521666666666667,0.097242823,3.314,3.813,2.084871470244052,4.849858809772391,5469.427888888866,10312.05211712871,3458.375,62910.01299999934,5.4793018005976935,28.025764582012826,6696.439393939394,12106.417582488777,4417.38,74132.99,5.479541258273101,28.027457515781073,10279.125151515153,11463.084754203142,8211.36,74132.99,5.479782782136012,28.02916316140509,18742.92818181816,35880.76654894932,9732.890000000596,209874.2000000002,4.840480279178098,23.006948951118027,709,3
8,1734.8012499999998,29.61009586488467,1674.42,1787.04,0.18822337148499863,-0.905234848,525.1507071428614,11.47922008080292,504,544.7999999998137,0.1728804959778411,-1.027442062,3.9507708333333333,0.002345113,3.944,3.954,-0.581375224,0.002905525,3.536479166666666,0.073687664,3.514,3.824,3.607555429581623,11.040174550397028,3531.5650000000264,145.04597991897242,3255.234,4205.952000000514,2.0191591404499563,7.8474611800022025,4434.056041666667,154.1218715164818,4207.23,5228.35,2.8496271410016423,12.700376915414301,8273.935,210.3723447058128,8105.44,9621.86,5.630874416134433,33.66108376667446,11823.379166666678,8739.135182,9850.049999999814,53356.06999999937,4.582465853,19.014730064040723,659,3
9,5647.681875000001,27698.816997242662,1571.39,193552.48,6.709761059676187,43.02102672727122,555.3272157737907,464.0379517799332,460.7970000002533,3699.989333332516,6.687800663176704,42.82832008,3.944645833333333,0.046095409649770346,3.921,4.255,6.552259460820523,41.65587305251862,3.5391875,0.071314305,3.325,3.851,2.753783933448116,13.23478088254846,4432.924854166463,8201.867400920059,2898.391,60060,6.704779789290603,42.97737559841236,5543.393958333334,9668.262360466419,3850.39,71118.56,6.705628193517191,42.98477083762172,9473.962916666665,9091.410212581179,7964.31,71118.56,6.699635968816607,42.930942128897435,14858.029583333293,29163.012932001857,9584.240000000224,208103.2000000002,6.299323431493363,38.95882633564574,609,3
10,1614.8520408163265,17.66785675782339,1560.38,1650.84,-0.643280401,0.7135024681944739,477.8782827988723,9.724017390610909,462,497.5714285718277,0.19257804418165364,-0.984887186,3.9237959183673468,0.006952157,3.903,3.931,-1.282016232,1.2955521098545555,3.5698979591836744,0.086903981,3.528,3.858,2.793417982201132,6.1050420945553086,3115.1976319728415,86.91845518646704,2780.313000000082,3248.2810000004247,-1.699989367,3.823008503631475,4033.978163265306,280.728461,3716.31,5889.84,6.024702871761991,37.67255003010436,8144.670816,92.22374368523396,7978.48,8453.28,1.3253490126298353,2.9438495334199315,11538.790204081655,8689.236597,9618.070000000298,53250.5,4.640940172001243,19.539873904721937,560,3
11,5303.471600000001,26436.981071205828,1518.88,188502.37,6.8571389061559636,45.02037279311167,532.1789385713637,507.68984468922076,448.7142857145518,4050.016999999061,6.855480054714829,45.00551964,3.9171199999999997,0.047851659,3.884,4.246,6.679136964508046,43.47333439602429,3.5626000000000007,0.082334063,3.329,3.861,2.4069394210142327,8.848093683551197,4062.640680000088,7765.420161395458,2701.175000000745,57869.98599999957,6.855444621010045,45.00518301218257,5142.9632,9205.014278941677,3644.38,68924.86,6.855272773121608,45.00357046307075,9389.1838,8597.878344,8014.31,68924.86,6.841482641634351,44.87691564190927,15347.625000000027,28414.98957826212,9569.25,203052.91999999995,6.031830841730981,36.78591510457024,509,3
12,1537.9465306122447,21.957612817181463,1494.05,1572.96,-0.069327989,-1.044345991,445.3343444596734,7.596236989767836,429.8571428563446,457,-0.226462467,-0.937494371,3.900428571428571,0.005526452,3.883,3.907,-1.248299412,1.6207878813817098,3.5850408163265306,0.090846702,3.559,4.05,4.039870269,15.437312377364293,2826.091741010678,384.1916861010901,255.24114285595715,3008.321,-6.291161763,39.65204460827878,3682.6375510204084,396.63660702908425,1016.38,3860.35,-6.375849507,40.43422560862167,8074.601428571428,365.65989519520275,5613.66,8510.41,-6.373122505,40.678653665641534,10509.780816326485,6239.081533244763,7132.449999999255,53218.050000000745,6.745896967206268,43.69806805820216,459,3
13,5159.7318,26089.72487041951,1418.08,185952.23,6.857134408781629,45.02033253272867,7237.893383574225,48211.20648195217,395.6571428570896,341324.50200014934,6.8571423759078955,45.020403855159444,3.8971999999999998,0.049723316092808056,3.871,4.239,6.684440795971704,43.50167897146256,3.59094,0.081856871,3.339,3.881,2.094128598867523,8.500940369302771,3754.5899552381925,7537.5011855485955,2398.744000000879,55979.99799999967,6.8543584758692635,44.99539612708141,4803.4084,8971.714802518638,3320.34,66964.26,6.853737731886855,44.98966987764675,9252.9322,8334.603512689238,7857.02,66964.26,6.840998871041963,44.87256702663972,15106.794600000008,28103.523671228115,9304.830000000076,200502.87999999896,6.012024239611466,36.57924862298932,409,3
14,1370.1552000000001,23.784126780142202,1319.09,1429.45,0.2538497962741604,-0.571702275,379.7246557142586,6.772057124315425,368.0999999996274,397.3714285716415,0.38683115612602903,-0.552795893,3.88508,0.005641826,3.869,3.898,-0.430300395,0.10629515935332368,3.63164,0.079843408,3.6,3.903,3.089838310366012,7.565481863697718,2400.864240952451,106.66896896720777,2078.3120000008494,2618.3829999994487,-0.866381968,1.653141214874764,3204.3579999999997,98.69777480278067,2924.31,3428.38,-0.168009096,0.6143011462011012,7842.978799999999,105.24796261812054,7744.22,8247.23,2.323774222567456,5.788772093534668,10956.231399999971,8622.455106993693,9111.25,52804.09999999963,4.694198508864735,20.03775973391746,359,3
15,5028.431199999999,26291.208632266527,1268.75,187217.18,6.857139103571053,45.02037456058502,3771.036847936511,24106.673581755713,354.1333333346993,170821.7589999996,6.857142473504023,45.02040473,3.88072,0.051213853,3.858,4.234,6.758861749620763,44.15510342664387,3.63152,0.080376979,3.351,3.912,1.6364962484291923,8.844392851244049,3285.236529524005,7392.959652927839,1925.375,54509.98100000061,6.854702191,44.99849492819703,4278.2252,8829.661151919207,2800.31,65455.26,6.853879973361333,44.99094568,8993.6558,8166.535215961237,7620.56,65455.26,6.810171460044712,44.58238283747964,14746.33360000003,28331.371362745445,8937.819999998435,201767.9100000001,6.021040404329787,36.678065666076655,309,3
